#k_1,k_2,k_12,SigmaSquared_k1,SigmaSquared_k2,SigmaSquared_k12,Semillas,Error_MC,Datos
0.0011606565002730193,0.00040641221068336505,0.0035816907861948026,2.4183306204225575e-10,9.990520908455963e-10,8.204388672090487e-10,158159,Nada,Nada
0.0011846735486634018,0.0004571099278587644,0.0035452528581982248,2.810685504558017e-10,1.1570006176167809e-09,9.537597759598837e-10,168742,Nada,Nada
0.0010780345318941724,0.00046813338018295237,0.0036182480419462604,2.271640948172114e-10,9.55113807031362e-10,7.776037406518761e-10,83929,Nada,Nada
0.0011498193114985644,0.00048491237349825803,0.003676316189437316,2.7515844562686446e-10,1.1369353133956763e-09,9.370204361339067e-10,171947,Nada,Nada
0.0011721885519814352,0.00047332294887325035,0.003600314223302531,2.684480439339719e-10,1.1231808823833888e-09,9.007551324159375e-10,267386,Nada,Nada
0.0012096663869689925,0.0003859400855926594,0.003498928666282455,2.8635143627686896e-10,1.17735550585218e-09,9.59395816664091e-10,920067,Nada,Nada
0.0011844203205175062,0.0004098393815164518,0.0034231739209764573,2.4564484379964556e-10,1.0262504652419796e-09,8.217130895924594e-10,40324,Nada,Nada
0.001117234270792915,0.00044372603989966986,0.003592529591454998,2.2636657322025338e-10,9.511928380781887e-10,7.647113201478169e-10,59956,Nada,Nada
0.0012093515182047031,0.00043639601275494985,0.003547107338042869,3.044090148052773e-10,1.2555769280299359e-09,1.0207018026922038e-09,570226,Nada,Nada
0.0012966636036711452,0.00036133244003366355,0.0033562158076735553,3.058685544789767e-10,1.240031432424e-09,1.0155370738874223e-09,95109,Nada,Nada
0.0011243655808763331,0.000457067428929783,0.0036489230407320194,2.5268961474958676e-10,1.0594848457791393e-09,8.531274821083446e-10,314883,Nada,Nada
0.0012661457613475024,0.00039482106528075965,0.0034172395175824963,2.957067920524038e-10,1.211536679540041e-09,9.811531776818807e-10,299239,Nada,Nada
0.0012076389136916185,0.0004960566166218907,0.003641962189954573,3.0715338971717953e-10,1.268979857451668e-09,1.0316651637759206e-09,736296,Nada,Nada
0.0012706467200200916,0.00039527511763398946,0.0033499067139365775,3.1244503274754444e-10,1.2831677828141692e-09,1.034097302608465e-09,588287,Nada,Nada
0.0011201203810762709,0.0004305943803215583,0.003606471640482442,2.3266558053292167e-10,9.731453272789565e-10,7.886503087011007e-10,702620,Nada,Nada
0.0014002264532745326,0.0003666514880354209,0.003296232318998331,4.12932173062062e-10,1.6561287979555505e-09,1.3467703786690004e-09,456820,Nada,Nada
0.000949602194716178,0.00048354460263310746,0.003694366142481966,1.9207268736863254e-10,8.325408475331165e-10,6.620428014217821e-10,397316,Nada,Nada
0.0011950237773431514,0.0005261928760496739,0.003742001619262733,3.6484606772920394e-10,1.5079378806984551e-09,1.2327157464247494e-09,723582,Nada,Nada
0.0011979492284979773,0.0004051536763957804,0.0034082316417643364,2.7408722809346604e-10,1.1472745741960403e-09,9.13622899030937e-10,145913,Nada,Nada
0.001237055808983084,0.00048769414938286377,0.0035682615482718577,3.319751593102526e-10,1.360655389361334e-09,1.1146489823552867e-09,314184,Nada,Nada
0.0010969017290078486,0.00044479870560961766,0.0036792222154437585,2.351586624176595e-10,9.91843605154121e-10,7.960470710042371e-10,228354,Nada,Nada
0.0012969504457550575,0.000436694686009554,0.0035150895684963003,3.678448159706682e-10,1.4990914760881436e-09,1.2187937656513005e-09,768055,Nada,Nada
0.0011929268535527111,0.00041869493681454884,0.003427681547509593,2.720428556735978e-10,1.1330847956999411e-09,9.099265951157284e-10,301277,Nada,Nada
0.0010773583671779463,0.0005112724091051132,0.0037167077771228726,2.4334268552738743e-10,1.0335910380382107e-09,8.280115307661146e-10,430074,Nada,Nada
0.0011511580095507064,0.0004128087220068059,0.0035371612875049574,2.319315177615393e-10,9.705045290710909e-10,7.79824079773414e-10,227788,Nada,Nada
0.000985179074873966,0.0005259803508462893,0.003878845618093,2.111338475120899e-10,9.129982607944035e-10,7.231762745255926e-10,927384,Nada,Nada
0.001179439966090015,0.00041191374811799943,0.0034361008508856554,2.5518313855364287e-10,1.067920024722696e-09,8.518616202893759e-10,864240,Nada,Nada
0.0011382063800498016,0.0005610804445320009,0.003807354533329558,3.271290973748507e-10,1.3722474138164893e-09,1.1105533907414101e-09,388315,Nada,Nada
0.0011840814642787797,0.0004183516625858475,0.0034731459770760515,2.61296347918816e-10,1.0824051664293957e-09,8.801241720824628e-10,439412,Nada,Nada
0.001194750602903909,0.0004907133039550859,0.00367634600058628,3.2193357689267154e-10,1.3276234415472327e-09,1.0863795481531815e-09,94085,Nada,Nada
0.0012034077251942249,0.00039798074712615454,0.0034113786747188685,2.668378947165367e-10,1.0986081624048602e-09,8.982509157663179e-10,42800,Nada,Nada
0.0008735622754499066,0.0005470824224708508,0.003876669034478607,1.9001156181220835e-10,8.291151169622647e-10,6.656166409955153e-10,419345,Nada,Nada
0.0011622135064825142,0.000426323402419577,0.0035070417112177212,2.405403286689357e-10,9.989012637488871e-10,8.136312610515292e-10,114137,Nada,Nada
0.0012631495406532182,0.00043285118997695435,0.0035171017927313297,3.1486846007168666e-10,1.276819336421534e-09,1.0568244251301162e-09,511586,Nada,Nada
0.0013138377340619356,0.0003523356158668486,0.003274411443389818,3.0767072163853404e-10,1.2398898459810854e-09,1.022780281335515e-09,690445,Nada,Nada
0.0010727762763593372,0.0004940800343924223,0.003618613538630968,2.394382358956379e-10,1.0129977855090964e-09,8.165828470076862e-10,846481,Nada,Nada
0.0010102468411078349,0.0005560902382099689,0.003764887201787948,2.2907720823039378e-10,9.928951174980092e-10,7.809445625336879e-10,347070,Nada,Nada
0.0012052733466275697,0.0004110662552705601,0.0034661282783490922,2.6511670646623374e-10,1.095002630694814e-09,8.908982733315908e-10,657204,Nada,Nada
0.0010413217799384981,0.0005323115898413793,0.0038034514349755922,2.3244447231410896e-10,9.899801023035958e-10,7.966701315247934e-10,683370,Nada,Nada
0.000984418288376516,0.00048756453609261866,0.0037339976188451333,2.0598740317591145e-10,8.8581116564245e-10,7.082624011824996e-10,145324,Nada,Nada
0.0013131729837790507,0.00043179600065518855,0.003488595277723478,3.6555355107126185e-10,1.484905151936657e-09,1.2108944742613405e-09,267570,Nada,Nada
0.0010097097707710261,0.0005524562979156267,0.003796139979542349,1.972977844389171e-10,8.491492554062576e-10,6.763637340960819e-10,614123,Nada,Nada
0.0011551408397106025,0.0004412188009875646,0.0034410351660695104,2.467106243958134e-10,1.0287009743756936e-09,8.343675147296754e-10,686996,Nada,Nada
0.001273347340203863,0.00032635394563811397,0.003327593877444822,2.900376115772625e-10,1.1828152518237591e-09,9.62703575985949e-10,679855,Nada,Nada
0.001249767200679225,0.00046444061441219174,0.003508559213981166,3.2536641711807086e-10,1.3252709995923975e-09,1.095257372834197e-09,372174,Nada,Nada
0.001215062875421875,0.00033503688351053533,0.0033594224245106336,2.5116991549594953e-10,1.0409841727473777e-09,8.326676592430732e-10,344398,Nada,Nada
0.0013155072186077114,0.00042390918228710916,0.003433175408553293,3.61881924753969e-10,1.4729419206936662e-09,1.1964954563324695e-09,131989,Nada,Nada
0.001248441384073907,0.00043252504485221706,0.0034412255205260446,3.0567028665607914e-10,1.2541720552123416e-09,1.0228938758389358e-09,566916,Nada,Nada
0.0010846792166184045,0.00042977539634868773,0.003559897140610425,2.3187997704809775e-10,9.76285717764587e-10,7.879835025889496e-10,321123,Nada,Nada
0.0012340897804274643,0.0004917051620123892,0.0036752307704562095,3.3959231816560344e-10,1.3896095052235655e-09,1.1433832800580325e-09,334725,Nada,Nada
0.0010747239672764903,0.0004947478095658499,0.0036564084191296723,2.212203485205632e-10,9.361374783339594e-10,7.559623148761325e-10,791950,Nada,Nada
0.0011851023955539246,0.0005202418056747683,0.0037975960730451735,3.35688757507174e-10,1.397162445402835e-09,1.1288459822960834e-09,329304,Nada,Nada
0.0011582048909336746,0.000465814201478114,0.003623800712714275,2.6684017434754654e-10,1.1186049793632369e-09,8.95530283488947e-10,245957,Nada,Nada
0.001087072734601568,0.0004513073255354707,0.00355013863313822,2.2118526522898025e-10,9.30308959842362e-10,7.542880089668898e-10,113263,Nada,Nada
0.0010887384318758798,0.00042349047129479524,0.003512447619242741,2.1256895793636174e-10,8.951911832329654e-10,7.231833558109466e-10,540456,Nada,Nada
0.001156703610438632,0.00043203009568279065,0.003545089554969083,2.4567785300479593e-10,1.018856154215936e-09,8.300049855794389e-10,892444,Nada,Nada
0.0012577312711399339,0.00044636199186295444,0.0035294840928391676,3.456728879603788e-10,1.4125324713841128e-09,1.1550272506651478e-09,147702,Nada,Nada
0.001229865405198738,0.0004426477099134412,0.0034927960638159723,3.148862932164599e-10,1.2991838690493153e-09,1.0517087631909135e-09,573936,Nada,Nada
0.0013329843295339734,0.00038115971321271697,0.003434593627336942,3.775557677655885e-10,1.5165962997548069e-09,1.248365265253163e-09,495961,Nada,Nada
0.0009369753507312336,0.0005466522575205604,0.003800427934351011,2.0456357628694005e-10,8.886668088168058e-10,7.089007015265367e-10,147118,Nada,Nada
0.0008929483880174381,0.0005581356493615133,0.003881181598699135,2.012038998333139e-10,8.813315130127223e-10,6.999734035270932e-10,503679,Nada,Nada
0.001069839691577873,0.00045832703876266584,0.003572018858439541,2.0737663196378772e-10,8.782830890025216e-10,7.06359876188718e-10,627470,Nada,Nada
0.0011288063663646081,0.00044868071753881105,0.003578952942683297,2.1778476485182065e-10,9.151537550518214e-10,7.348883189219185e-10,118231,Nada,Nada
0.001125888506265664,0.0005273055905642329,0.0037797256498989847,2.718344249447488e-10,1.133723271842547e-09,9.265957516710797e-10,454551,Nada,Nada
0.0011077929027077235,0.0004508984964318536,0.003555569735168679,2.2286060970851685e-10,9.399941130538777e-10,7.532470407881691e-10,446684,Nada,Nada
0.0011483645116667032,0.00043631301349146497,0.0034957440485652615,2.622733132999264e-10,1.0917531530165687e-09,8.884841670415634e-10,503101,Nada,Nada
0.0011737898467442088,0.0004938709606612417,0.0036843392328425547,3.0429198114501434e-10,1.2698358284652944e-09,1.024113476169521e-09,986539,Nada,Nada
0.0010531845640910922,0.0003890242860684167,0.0035402486019972873,1.956206151467333e-10,8.244347572328215e-10,6.663259301074254e-10,664357,Nada,Nada
0.0012011898380887983,0.00042449284944358475,0.0034927072453704556,2.656811505297437e-10,1.0985815215133851e-09,8.915108136330909e-10,879204,Nada,Nada
0.0012367750199166457,0.0003413879063809704,0.0032784358097117383,2.790869355963638e-10,1.149371238467181e-09,9.274371980906603e-10,572540,Nada,Nada
0.0011300823615183742,0.00047132559708316414,0.0036582887603584576,2.5307674805563894e-10,1.0579191049082632e-09,8.571048922553357e-10,499153,Nada,Nada
0.00119036999564428,0.000460914642671564,0.0035649951392928802,2.8308830070657714e-10,1.1704211467206548e-09,9.534484401511149e-10,617230,Nada,Nada
0.0011430955059926564,0.0004855462796958688,0.0036887143620170015,2.595782249092787e-10,1.0874053393323056e-09,8.760411490453405e-10,902637,Nada,Nada
0.0010471865123482013,0.0004916486353771863,0.0037131888973467603,2.2223873468386824e-10,9.378639507195182e-10,7.649821807535147e-10,213997,Nada,Nada
0.0010514331452604036,0.0005072292268739277,0.003664944527368995,2.3619833240394596e-10,1.008795373247252e-09,8.044204182230344e-10,504,Nada,Nada
0.0011587586547683042,0.0004187033278792115,0.0035773525445756695,2.5878035551533294e-10,1.0741099181893378e-09,8.739408484501791e-10,736797,Nada,Nada
0.0010190986395031225,0.0005509041623612255,0.0038278474509948067,2.5448612477150554e-10,1.0911208741684152e-09,8.730388337579026e-10,610420,Nada,Nada
0.0012886349764155932,0.00041545000698613437,0.0034618340021026913,3.332013161896256e-10,1.3476423971066513e-09,1.1144286340397493e-09,827956,Nada,Nada
0.0011865539776150572,0.0004169776435306921,0.0035164876621281457,2.672118582130064e-10,1.109905372781351e-09,8.973126792031862e-10,679548,Nada,Nada
0.0013524332787902538,0.0004344661330149446,0.003401449460115732,3.950553835311903e-10,1.5939255770861838e-09,1.3051475264760767e-09,637380,Nada,Nada
0.001187717330363256,0.0004494364117597904,0.00360424332199444,2.9513794734045654e-10,1.218509202925237e-09,9.948444777084923e-10,966560,Nada,Nada
0.0013474842385338317,0.00035640321368487685,0.0032304933504566737,3.362560565765133e-10,1.3695085533024343e-09,1.0991763451073816e-09,385184,Nada,Nada
0.0010577081009256644,0.00047328043809187953,0.0037285134529362568,2.132042143652659e-10,9.037619136154351e-10,7.271537505426126e-10,132031,Nada,Nada
0.0010969976692717855,0.0005005972951061982,0.0036804098146002357,2.398550540712799e-10,1.0034853344158105e-09,8.211218519875765e-10,935947,Nada,Nada
0.0011476095203032505,0.0004877670666508957,0.0036322088331519234,2.740719444285627e-10,1.1465194196600465e-09,9.24702063708877e-10,954914,Nada,Nada
0.001042206192280439,0.000526565014606818,0.0037577886767012647,2.2516874441097542e-10,9.620511077953966e-10,7.690420579885686e-10,57993,Nada,Nada
0.001253381500844866,0.00045957123334217537,0.0035467666572721814,3.210925021709734e-10,1.3103647859905169e-09,1.0767461152180175e-09,241188,Nada,Nada
0.0011508120063122708,0.00048218829345292845,0.00369109041877987,2.8792092547150873e-10,1.1916355380754903e-09,9.774538174587178e-10,517502,Nada,Nada
0.001015734367874254,0.0005255972128943169,0.0037311752483889377,2.1256216803056463e-10,9.057846549079765e-10,7.326205410758978e-10,210224,Nada,Nada
0.0010435945028657821,0.00044805517908074534,0.003592129966657971,2.168773848092185e-10,9.237805720353181e-10,7.394664499605029e-10,435091,Nada,Nada
0.0010506464824585466,0.0003947644103479497,0.003510596011867812,2.1090292461136014e-10,8.970738783802296e-10,7.150961132436795e-10,857857,Nada,Nada
0.0010836741929794954,0.0004814993966400652,0.0036532765076329123,2.1737765585247285e-10,9.13797345545497e-10,7.443220329741823e-10,766833,Nada,Nada
0.001180605211712531,0.0004917893538533434,0.003681779846648705,3.0640178154366075e-10,1.2674452214145062e-09,1.0355704592301554e-09,628064,Nada,Nada
0.001141159992124885,0.00040557687754210126,0.0034620668391598373,2.3193493360774711e-10,9.717852697812856e-10,7.80410631101417e-10,377828,Nada,Nada
0.0011059741559131242,0.0005323800333791071,0.0038186093744350547,2.6499141992456196e-10,1.1143853662269728e-09,9.012326291710348e-10,491175,Nada,Nada
0.0011781143597626585,0.00043348051764913317,0.0035097351951478765,2.7213131066832033e-10,1.1297143611452462e-09,9.162737796013207e-10,606202,Nada,Nada
0.0010748416724643962,0.0004618852552024678,0.0036263775918110052,2.117009048026256e-10,9.057333408200935e-10,7.147034883783976e-10,969559,Nada,Nada
0.0011062048095077288,0.00045985839067327937,0.0036512131296826283,2.341176484316081e-10,9.754751939421254e-10,7.988054029066373e-10,479387,Nada,Nada
0.001098755429978326,0.0005077222026773311,0.0037757891707174275,2.6161926956237247e-10,1.0995686082253007e-09,8.923372983140964e-10,928650,Nada,Nada
0.0010937776973901552,0.00046535385238640907,0.0036737598751951754,2.317626435343306e-10,9.819009835782645e-10,7.84077574829761e-10,894757,Nada,Nada
0.0011330756618829984,0.00043591335693229943,0.003540087622321227,2.2153737722993506e-10,9.284900119854588e-10,7.481185679475051e-10,125760,Nada,Nada
0.001114513174090805,0.0004007141372112531,0.003458445476619661,2.1792899229030217e-10,9.107589823754634e-10,7.403715472984075e-10,505507,Nada,Nada
0.001171776634539945,0.00033862539179762283,0.003377640182070516,2.2125524231411703e-10,9.258366598515706e-10,7.386900430190182e-10,53883,Nada,Nada
0.000963348362845159,0.0005560701967977698,0.0038691531464870844,2.1026712148938363e-10,9.07336285245405e-10,7.274876990648671e-10,514561,Nada,Nada
0.0011667102459417206,0.0005242579709687377,0.003649284289913759,2.829754574800525e-10,1.1712819100544104e-09,9.6321183656719e-10,245162,Nada,Nada
0.001126621612798777,0.0005093086218059595,0.0036504440832020838,2.6731569930403524e-10,1.1281082227984706e-09,9.020703249664358e-10,487913,Nada,Nada
0.0011777666321043585,0.0004951068111991171,0.003715736324189624,3.0584690059305777e-10,1.2694743054991274e-09,1.0326813122388206e-09,160159,Nada,Nada
0.0012949530768389375,0.000457581396364062,0.003594496630559726,3.66723942843201e-10,1.4967220300708231e-09,1.2146791941535343e-09,471672,Nada,Nada
0.0011704611561800127,0.0004461478490520593,0.0035737220267159937,2.5827200032966585e-10,1.0792221784083326e-09,8.671626643288259e-10,650136,Nada,Nada
0.00120792943350014,0.00047002719501988824,0.003541674599895436,3.0295462593717526e-10,1.2527342026430027e-09,1.0177113970037273e-09,709428,Nada,Nada
0.0009549307962973097,0.0005383412700745597,0.0038637023292184985,2.2045525233598893e-10,9.510001296622792e-10,7.637044774203504e-10,825288,Nada,Nada
0.0010218704737988823,0.0005510728510811047,0.00381782694508229,2.3124473363672533e-10,9.963646563455822e-10,7.900370426971106e-10,885069,Nada,Nada
0.0012886269592722961,0.000445550729237203,0.0035963781422699583,3.5112100027758685e-10,1.4192013433771034e-09,1.171323441842357e-09,634673,Nada,Nada
0.0010895758305226248,0.000492350687979104,0.003712006626638356,2.3101958614167378e-10,9.7455718605469e-10,7.865079445293521e-10,902583,Nada,Nada
0.0012183975036896683,0.000449937221227761,0.0035262363124789592,2.9204136556013697e-10,1.1859479679941462e-09,9.91149335843637e-10,658213,Nada,Nada
0.0010792456305580087,0.0003966323679165686,0.003472808840912056,2.0124364761004453e-10,8.524950012345414e-10,6.815573996517843e-10,529198,Nada,Nada
0.001191409582259859,0.00037325346259568435,0.0034239787194695324,2.49535085281782e-10,1.0242786895050764e-09,8.416340510740976e-10,590997,Nada,Nada
0.0014018053966662835,0.0003447472489502305,0.003206717142097621,3.8726686827874e-10,1.5626990354373857e-09,1.2578627387386164e-09,765239,Nada,Nada
0.001119788265541197,0.0004372651867043414,0.0035857643665663476,2.275842136606077e-10,9.63880114730556e-10,7.635536762605215e-10,44953,Nada,Nada
0.0010592352085316567,0.0005126359764799674,0.003776286526826321,2.354753282713311e-10,9.953769714705556e-10,8.075967887454032e-10,122629,Nada,Nada
0.0012122492251199985,0.00048027183164824175,0.0037112121948513098,3.3632400024771057e-10,1.3970499571421572e-09,1.12028211496381e-09,762223,Nada,Nada
0.0011653425485422533,0.0004569624887757321,0.003569437568529403,2.496457203640528e-10,1.042616833633283e-09,8.406490227206701e-10,739009,Nada,Nada
0.0012482102677947367,0.00047478533678059427,0.0035335961006352696,3.5873701372749893e-10,1.4873230554822124e-09,1.1932493385234038e-09,106670,Nada,Nada
0.001011819151892004,0.0005002181688428767,0.0037853862182773285,2.0869739908288695e-10,8.966517829798009e-10,7.13711651812933e-10,954151,Nada,Nada
0.001125474587641732,0.0004747147111017812,0.0035378576826685846,2.418530073271646e-10,1.0153482775887863e-09,8.19163282233758e-10,97119,Nada,Nada
0.001124717962708522,0.00047738722602356956,0.0035666727349821623,2.5149051270761767e-10,1.0519811763735318e-09,8.570125989388868e-10,96372,Nada,Nada
0.0013656392313288737,0.0004505028043063667,0.0034171917628306537,4.199930309783237e-10,1.6967316863678126e-09,1.3861492823508745e-09,903743,Nada,Nada
0.0011466181578475745,0.0004418956273043856,0.0035078540741124483,2.550338395905401e-10,1.0678497890241728e-09,8.596745401011315e-10,28072,Nada,Nada
0.0011982598793326947,0.000418647552245002,0.003499209645647942,2.711646103548907e-10,1.1256488361538456e-09,9.079213925031686e-10,481286,Nada,Nada
0.0012877006408448628,0.00040465230231592986,0.003412624599272706,3.15154557816252e-10,1.2847173277370146e-09,1.0469729809548735e-09,507823,Nada,Nada
0.0010506968314709128,0.0005291735599290134,0.0037938527849323066,2.4703194494497993e-10,1.0558742984283743e-09,8.418864428233597e-10,157213,Nada,Nada
0.001264532477242977,0.0004044381818861891,0.0034251152893218606,2.933276180882933e-10,1.207731603475333e-09,9.699222208882144e-10,665481,Nada,Nada
0.001014120998395035,0.0005060263279901613,0.0037312442232158194,2.04761550277048e-10,8.738834862262462e-10,7.044436827281677e-10,832300,Nada,Nada
0.0010438562658384614,0.0005054451358679504,0.0036563889350661968,2.200386884275063e-10,9.421104969692774e-10,7.504255041184639e-10,864696,Nada,Nada
0.001288183590966751,0.00045078212323808705,0.0034200001170899027,3.457958329200473e-10,1.4050963304688133e-09,1.1540699164714324e-09,840072,Nada,Nada
0.0011493457424514816,0.0005131206085454966,0.0037039230750433006,2.904206632443652e-10,1.2087377879828282e-09,9.883194733467675e-10,96607,Nada,Nada
0.0012569450980784503,0.000395904323809734,0.0033699013776290194,3.240119506691497e-10,1.325177098391362e-09,1.0816742334291393e-09,211933,Nada,Nada
0.0011093235058846403,0.0005333078535952799,0.0037711969228231435,2.6893992797662384e-10,1.1253469058163377e-09,9.190622508033845e-10,305637,Nada,Nada
0.001105924130872008,0.0005080764141372366,0.003795193356237606,2.603064553140751e-10,1.1002368105408169e-09,8.795622466047361e-10,454966,Nada,Nada
0.0010045110830956081,0.0005449536622049877,0.0038151473345174763,2.1763456630709325e-10,9.39172719417385e-10,7.445532440591566e-10,492346,Nada,Nada
0.0011737963636613913,0.0004023284523910941,0.003489501934294803,2.6781828898586524e-10,1.1136767705011522e-09,8.975434675198618e-10,128044,Nada,Nada
0.0012037620275622827,0.0003804482195827691,0.00339512067001221,2.640173183291163e-10,1.0885663210497642e-09,8.846776786681311e-10,911792,Nada,Nada
0.0012669718671808532,0.00039131458459052256,0.003378133707601637,3.2639111663262716e-10,1.3477303257154072e-09,1.0784371481262384e-09,204084,Nada,Nada
0.0012358733755319354,0.0004204138769162506,0.0034430771753024268,2.9082106463173094e-10,1.1919179000884483e-09,9.748050360618395e-10,606044,Nada,Nada
0.0011114742734433477,0.0004052286292989577,0.003478845441187482,2.0592768520987933e-10,8.720232721388122e-10,6.924006338270966e-10,618825,Nada,Nada
0.0010943407808078366,0.0005124985537195109,0.0036861028949165572,2.5435418434111795e-10,1.0745261175437084e-09,8.652672923368452e-10,127651,Nada,Nada
0.0011937833172446575,0.00045442906795059443,0.0035836233341319935,2.7984810863322774e-10,1.1545528779590866e-09,9.424704106722446e-10,721369,Nada,Nada
0.0010348427380881336,0.0004603092169249,0.0036401583041128028,1.9231987016685598e-10,8.225123050940136e-10,6.561167322238207e-10,179166,Nada,Nada
0.0010284176385727101,0.00045437854707196804,0.003678519836030214,2.0743741495502714e-10,8.905458210210192e-10,7.059467059232705e-10,575804,Nada,Nada
0.0012655458070049564,0.00042150612063212596,0.0035190662739523924,3.196705742701333e-10,1.3109539477448742e-09,1.0621009325591439e-09,181739,Nada,Nada
0.0010483748425979228,0.0004166199656283986,0.0035291544000465714,2.0247279884941225e-10,8.633910021896497e-10,6.871591183922524e-10,983869,Nada,Nada
0.0013035718186273368,0.00040731663184368183,0.003410667475940109,3.4756599727638736e-10,1.4066584148443325e-09,1.1572191362613663e-09,859515,Nada,Nada
0.0012491227579415197,0.0004093280993492076,0.003510288561208054,2.958175919112268e-10,1.2089660985948712e-09,9.875584553893873e-10,204842,Nada,Nada
0.0011625856649011698,0.00039886069442674686,0.0034846672984664,2.5749369213341285e-10,1.0680304726431164e-09,8.677527173774835e-10,219552,Nada,Nada
0.0012778379620684934,0.0004674982714497311,0.0036083278355451215,3.714626270038322e-10,1.513259525139324e-09,1.2385887304333356e-09,421510,Nada,Nada
0.0012162709074498347,0.00046308027025907184,0.003541740156476815,2.9996045355256186e-10,1.235939024052589e-09,1.009733766207602e-09,147080,Nada,Nada
0.0010261566201297376,0.0005377348585694278,0.0037718780014086113,2.284662976845021e-10,9.720107566357718e-10,7.863145966226313e-10,291666,Nada,Nada
0.0010422367132159609,0.0004912316912540913,0.003665162305261901,2.2126545397484053e-10,9.500445563361468e-10,7.517382677745912e-10,184461,Nada,Nada
0.0010212860958225497,0.00048623411014087325,0.0036937086114726733,2.050167913296462e-10,8.730899828992688e-10,7.052426401895526e-10,957565,Nada,Nada
0.0009081121212321467,0.0005101569319206408,0.003713648452525968,1.9846559827797148e-10,8.666259594449128e-10,6.87751283637709e-10,369177,Nada,Nada
0.0012237501476369459,0.000416430427428024,0.0034776308429767828,2.7518390023447575e-10,1.1340577632392956e-09,9.203046345440059e-10,833926,Nada,Nada
0.0011245660198016632,0.00040246508073708907,0.003480948294447003,2.1760586674752267e-10,9.074456875682651e-10,7.392973035307453e-10,263256,Nada,Nada
0.0013753632086871078,0.0003863161483915772,0.003315062341166386,3.8355813314981667e-10,1.5269799477325896e-09,1.2712357989710487e-09,374079,Nada,Nada
0.0011297485649148459,0.000536085986661911,0.0037193282791693496,2.9149989467999885e-10,1.2254093629725944e-09,9.88693727415054e-10,727029,Nada,Nada
0.0010249339001905458,0.0004514946502903815,0.003550299115940652,2.135110258315596e-10,9.127208433478352e-10,7.298795298676457e-10,222724,Nada,Nada
0.0011076473256291068,0.0004787185226083029,0.0036417516652463315,2.3863083177984236e-10,1.0107049297192988e-09,8.07715607066416e-10,749023,Nada,Nada
0.001103120354422219,0.0004332703285257856,0.0035126122263375837,2.1355157640350445e-10,8.951551283965532e-10,7.283947995112718e-10,214885,Nada,Nada
0.0011777108214910742,0.0004355066059469082,0.003562297577429837,2.7587125414799467e-10,1.1532586665057187e-09,9.23461116121667e-10,612956,Nada,Nada
0.0011802860114136203,0.00038704857080355923,0.0034664156905033407,2.5019678746080336e-10,1.0319041987458193e-09,8.447206860148499e-10,850554,Nada,Nada
0.0010812454944906281,0.0004566309645415139,0.003583477626541891,2.2596790842509965e-10,9.494054176450062e-10,7.727723680534833e-10,309080,Nada,Nada
0.0013236882053523817,0.00043006266544943144,0.003517106465856307,4.096325031909404e-10,1.6509113683995965e-09,1.3592698455614032e-09,225613,Nada,Nada
0.0009182743152798287,0.000479846078674433,0.00367851160280238,2.0315572989081206e-10,8.839167593653488e-10,7.03581224426634e-10,290765,Nada,Nada
0.0009173292091793794,0.0005761831968625491,0.003919606636380555,2.1255356632151927e-10,9.285182659600479e-10,7.38747732321877e-10,730100,Nada,Nada
0.001131582890089237,0.0005010886513488813,0.0036769406192223913,2.658200331557985e-10,1.1154911117486224e-09,9.007666386800229e-10,957254,Nada,Nada
0.0012503556595615773,0.00040505323021554227,0.0034289966592655537,2.871784501179167e-10,1.1791357159774623e-09,9.557502706755622e-10,386188,Nada,Nada
0.0012724963693529448,0.00040602768109253767,0.0034740380658337725,3.132360044896768e-10,1.2873093350257574e-09,1.030638509658903e-09,695723,Nada,Nada
0.0011543274306987806,0.00043635096915134653,0.003526668974696494,2.3799647411934807e-10,9.896903121588891e-10,8.038738418900083e-10,871906,Nada,Nada
0.001137397888721051,0.0004136311074995794,0.0035805916090363077,2.323560729506048e-10,9.659634168311943e-10,7.868641726898069e-10,779851,Nada,Nada
0.0011506434966095502,0.0004038586121741814,0.0034573229390996696,2.472415713486967e-10,1.0384828176854728e-09,8.263816728581835e-10,352627,Nada,Nada
0.0010145974867052303,0.0005145736621854393,0.003731971766569447,2.155235750922881e-10,9.248007309471108e-10,7.381406499588113e-10,395863,Nada,Nada
0.0011750000579489948,0.000495444990146101,0.0036342785380486494,3.0794342250098e-10,1.2876772492042415e-09,1.0333449970670363e-09,771718,Nada,Nada
0.0008937710469599564,0.000636814714548034,0.0040420638659547665,2.2050868258760602e-10,9.731256120165708e-10,7.665267331573658e-10,358973,Nada,Nada
0.001170980191232193,0.00041601718706711177,0.0034126419986116397,2.60086028743794e-10,1.0827509748318324e-09,8.730314534400862e-10,911745,Nada,Nada
0.0013074629474449507,0.0004329948520635077,0.0034916089397624525,3.5750446652533454e-10,1.4638763476311636e-09,1.1791468410263721e-09,830075,Nada,Nada
0.001263400798394628,0.0003940288668349929,0.0034586233033129543,3.1939112080430167e-10,1.3007905382523511e-09,1.0679263584735852e-09,518978,Nada,Nada
0.0009773696800798588,0.0005559710009375141,0.0037793996498081063,2.1139815817992548e-10,9.128174632422283e-10,7.289348133418903e-10,3864,Nada,Nada
0.0011650349577394374,0.00040172558128013147,0.003524112829625953,2.433597482665055e-10,1.0072278919709906e-09,8.223779889896183e-10,33602,Nada,Nada
